ranking,score,title,emission_date,url,studio,themes,genres,demographics,emission_type,number_episode,members,first_emission,last_emission,Adult Cast,Anthropomorphic,CGDCT,Childcare,Combat Sports,Crossdressing,Delinquents,Detective,Educational,Gag Humor,Gore,Harem,High Stakes Game,Historical,Idols (Female),Idols (Male),Isekai,Iyashikei,Love Polygon,Magical Sex Shift,Mahou Shoujo,Martial Arts,Mecha,Medical,Military,Music,Mythology,Not_available,Organized Crime,Otaku Culture,Parody,Performing Arts,Pets,Psychological,Racing,Reincarnation,Reverse Harem,Romantic Subtext,Samurai,School,Showbiz,Space,Strategy Game,Super Power,Survival,Team Sports,Time Travel,Vampire,Video Game,Visual Arts,Workplace,Action,Adventure,Avant Garde,Award Winning,Boys Love,Comedy,Drama,Ecchi,Fantasy,Girls Love,Gourmet,Horror,Mystery,Not_available,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Suspense
3987,7.03,Joker Game,Apr 2016 - Jun 2016,https://myanimelist.net/anime/31405/Joker_Game,Production I.G,"['Historical', 'Military']",['Drama'],,TV ,12,206123 ,2016-04-01,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,7.03,Jungle no Ouja Tar-chan,Oct 1993 - Sep 1994,https://myanimelist.net/anime/3418/Jungle_no_Ouja_Tar-chan,Group TAC,"['Gag Humor', 'Parody']","['Action', 'Comedy']",Shounen,TV ,50,2629 ,1993-10-01,1994-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,7.03,Kimi no Iru Machi OVA,Jan 2014 - Mar 2014,https://myanimelist.net/anime/20649/Kimi_no_Iru_Machi_OVA,Gonzo,['Love Polygon'],"['Drama', 'Romance']",Shounen,OVA ,2,18764 ,2014-01-01,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3990,7.03,Tsuyoshi Shikkari Shinasai,Oct 1992 - Dec 1994,https://myanimelist.net/anime/5992/Tsuyoshi_Shikkari_Shinasai,add some,['School'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']",Seinen,TV ,112,2578 ,1992-10-01,1994-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3991,7.03,Uchuu Senkan Yamato III,Oct 1980 - Apr 1981,https://myanimelist.net/anime/1652/Uchuu_Senkan_Yamato_III,Academy Productions,"['Adult Cast', 'Military', 'Space']","['Action', 'Adventure', 'Drama', 'Sci-Fi']",,TV ,25,5902 ,1980-10-01,1981-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3992,7.03,Uta no☆Prince-sama♪ Maji Love 1000%,Jul 2011 - Sep 2011,https://myanimelist.net/anime/10321/Uta_no☆Prince-sama♪_Maji_Love_1000,A-1 Pictures,"['Idols (Male)', 'Music', 'Reverse Harem', 'School']","['Comedy', 'Romance']",Shoujo,TV ,13,193146 ,2011-07-01,2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3993,7.03,Yami no Matsuei,Oct 2000 - Dec 2000,https://myanimelist.net/anime/553/Yami_no_Matsuei,J.C.Staff,['Vampire'],"['Boys Love', 'Comedy', 'Drama', 'Fantasy', 'Horror']",Shoujo,TV ,13,53897 ,2000-10-01,2000-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3994,7.02,Tu Bian Ying Xiong Leaf,Apr 2018 - Jul 2018,https://myanimelist.net/anime/35044/Tu_Bian_Ying_Xiong_Leaf,Studio LAN,['Super Power'],['Comedy'],,ONA ,12,33372 ,2018-04-01,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,7.02,Urusei Yatsura: The Shougaibutsu Suieitaikai,Jul 2008 - Jul 2008,https://myanimelist.net/anime/6567/Urusei_Yatsura__The_Shougaibutsu_Suieitaikai,Sunrise,['School'],"['Action', 'Comedy', 'Romance', 'Sci-Fi']",Shounen,Special ,1,5459 ,2008-07-01,2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3996,7.02,Vampire Hunter D,Dec 1985 - Dec 1985,https://myanimelist.net/anime/732/Vampire_Hunter_D,Ashi Productions,['Vampire'],"['Action', 'Horror', 'Sci-Fi', 'Supernatural']",,Movie ,1,80026 ,1985-12-01,1985-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3997,7.02,Wu Shan Wu Xing,Dec 2016 - Dec 2016,https://myanimelist.net/anime/51195/Wu_Shan_Wu_Xing,add some,['Not_available'],"['Action', 'Fantasy']",,ONA ,1,2148 ,2016-12-01,2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3998,7.02,Madlax,Apr 2004 - Sep 2004,https://myanimelist.net/anime/252/Madlax,Bee Train,"['Military', 'Psychological']","['Drama', 'Mystery', 'Supernatural']",,TV ,26,40242 ,2004-04-01,2004-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3999,7.02,Magic-Kyun! Renaissance,Oct 2016 - Dec 2016,https://myanimelist.net/anime/33299/Magic-Kyun_Renaissance,Sunrise,"['Music', 'Reverse Harem', 'School', 'Visual Arts']","['Fantasy', 'Romance']",,TV ,13,54009 ,2016-10-01,2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4000,7.02,Maiko-san Chi no Makanai-san,Feb 2021 - Jan 2022,https://myanimelist.net/anime/41556/Maiko-san_Chi_no_Makanai-san,J.C.Staff,"['Educational', 'Iyashikei', 'Workplace']","['Gourmet', 'Slice of Life']",Shounen,TV ,12,16561 ,2021-02-01,2022-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4001,7.02,Manga Sekai Mukashibanashi,Oct 1976 - Mar 1979,https://myanimelist.net/anime/6262/Manga_Sekai_Mukashibanashi,Madhouse,['Historical'],"['Adventure', 'Drama', 'Fantasy']",,TV ,127,1780 ,1976-10-01,1979-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4002,7.02,Medaka Box,Apr 2012 - Jun 2012,https://myanimelist.net/anime/11761/Medaka_Box,Gainax,"['Martial Arts', 'School', 'Super Power']","['Action', 'Comedy', 'Ecchi']",Shounen,TV ,12,244696 ,2012-04-01,2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4003,7.02,Nanatsu-iro★Drops,Jul 2007 - Sep 2007,https://myanimelist.net/anime/1688/Nanatsu-iro★Drops,Diomedéa,"['Mahou Shoujo', 'School']",['Romance'],,TV ,12,22288 ,2007-07-01,2007-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4004,7.02,Natsu-iro Kiseki,Apr 2012 - Jun 2012,https://myanimelist.net/anime/12119/Natsu-iro_Kiseki,Sunrise,['School'],"['Slice of Life', 'Supernatural']",,TV ,12,42505 ,2012-04-01,2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4005,7.02,Nekopara: Koneko no Hi no Yakusoku,Jul 2018 - Jul 2018,https://myanimelist.net/anime/37983/Nekopara__Koneko_no_Hi_no_Yakusoku,Felix Film,['Not_available'],"['Comedy', 'Romance']",,ONA ,1,31989 ,2018-07-01,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4006,7.02,Obey Me!: Makai Dai Ryokou!,Apr 2021 - Apr 2021,https://myanimelist.net/anime/49755/Obey_Me__Makai_Dai_Ryokou,Colored Pencil Animation Japan,['Mythology'],"['Comedy', 'Fantasy']",,Special ,1,4470 ,2021-04-01,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4007,7.02,Pokemon Movie 12: Arceus Choukoku no Jikuu e,Jul 2009 - Jul 2009,https://myanimelist.net/anime/6178/Pokemon_Movie_12__Arceus_Choukoku_no_Jikuu_e,OLM,['Not_available'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",Kids,Movie ,1,84086 ,2009-07-01,2009-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4008,7.02,Promare: Lio-hen,May 2019 - May 2019,https://myanimelist.net/anime/40313/Promare__Lio-hen,Trigger,"['Mecha', 'Super Power']","['Action', 'Sci-Fi']",,ONA ,1,26719 ,2019-05-01,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4009,7.02,Re:cycle of the Penguindrum,Apr 2022 - Jul 2022,https://myanimelist.net/anime/48624/Re_cycle_of_the_Penguindrum,Brain's Base,['Psychological'],"['Avant Garde', 'Comedy', 'Drama', 'Mystery']",,Movie ,2,11490 ,2022-04-01,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4010,7.02,Seiyou Kottou Yougashiten: Antique,Jul 2008 - Sep 2008,https://myanimelist.net/anime/4021/Seiyou_Kottou_Yougashiten__Antique,Nippon Animation,['Not_available'],"['Boys Love', 'Comedy', 'Gourmet']",Shoujo,TV ,12,37063 ,2008-07-01,2008-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4011,7.02,Senki Zesshou Symphogear,Jan 2012 - Mar 2012,https://myanimelist.net/anime/11751/Senki_Zesshou_Symphogear,Satelight,"['Idols (Female)', 'Music']","['Action', 'Sci-Fi']",,TV ,13,113428 ,2012-01-01,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4012,7.02,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 1,Jul 2021 - Nov 2021,https://myanimelist.net/anime/40732/Shaonian_Ge_Xing__Feng_Hua_Xue_Yue_Pian_Part_1,CG Year,"['Historical', 'Martial Arts']","['Action', 'Adventure', 'Mystery']",,ONA ,16,1411 ,2021-07-01,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4013,7.02,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,Feb 2021 - Apr 2021,https://myanimelist.net/anime/41842/Shin_Tennis_no_Ouji-sama__Hyoutei_vs_Rikkai_-_Game_of_Future,M.S.C,"['School', 'Strategy Game']",['Sports'],Shounen,ONA ,2,2906 ,2021-02-01,2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4014,7.02,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",Jul 2006 - Jul 2006,https://myanimelist.net/anime/3138/Solty_Rei__Surechigau_Kimochi_de_Omoi_Au_Kokoro_de,Gonzo,['Not_available'],"['Comedy', 'Drama']",,Special ,1,3904 ,2006-07-01,2006-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,7.02,Stop!! Hibari-kun!,May 1983 - Jan 1984,https://myanimelist.net/anime/3332/Stop_Hibari-kun,Toei Animation,"['Crossdressing', 'Gag Humor']",['Comedy'],Shounen,TV ,35,9500 ,1983-05-01,1984-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,7.02,Stranger: Mukou Hadan Pilot,Apr 2009 - Apr 2009,https://myanimelist.net/anime/14617/Stranger__Mukou_Hadan_Pilot,Bones,"['Historical', 'Samurai']","['Action', 'Adventure']",,Special ,1,11851 ,2009-04-01,2009-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,7.02,Takahashi Rumiko Gekijou Ningyo no Mori,Oct 2003 - Dec 2003,https://myanimelist.net/anime/620/Takahashi_Rumiko_Gekijou_Ningyo_no_Mori,TMS Entertainment,['Not_available'],"['Drama', 'Fantasy', 'Horror', 'Mystery']",Shounen,TV ,13,26284 ,2003-10-01,2003-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
4018,7.02,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Nov 2011 - Oct 2012,https://myanimelist.net/anime/12709/Tales_of_Symphonia_The_Animation__Sekai_Tougou-hen_Specials,ufotable,['Not_available'],['Comedy'],,Special ,3,6261 ,2011-11-01,2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,7.02,Akazukin Chacha OVA,Dec 1995 - Mar 1996,https://myanimelist.net/anime/367/Akazukin_Chacha_OVA,Gallop,['Not_available'],"['Comedy', 'Fantasy']",,OVA ,3,2649 ,1995-12-01,1996-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,7.02,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,Jul 2016 - Sep 2016,https://myanimelist.net/anime/31417/Binan_Koukou_Chikyuu_Bouei-bu_LOVE_LOVE,Studio Comet,"['Parody', 'School']",['Comedy'],,TV ,12,28352 ,2016-07-01,2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,7.02,Cardfight!! Vanguard,Jan 2011 - Mar 2012,https://myanimelist.net/anime/9539/Cardfight_Vanguard,TMS Entertainment,['Strategy Game'],['Action'],,TV ,65,51972 ,2011-01-01,2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,7.02,Chicchana Yukitsukai Sugar Specials,Aug 2003 - Aug 2003,https://myanimelist.net/anime/1014/Chicchana_Yukitsukai_Sugar_Specials,J.C.Staff,['Not_available'],"['Comedy', 'Slice of Life']",Shoujo,Special ,2,5390 ,2003-08-01,2003-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4023,7.02,Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,Sep 2013 - Sep 2013,https://myanimelist.net/anime/18745/Chihayafuru_2__Waga_Miyo_ni_Furu_Nagame_Shima_ni,Madhouse,['School'],['Comedy'],Josei,OVA ,1,42698 ,2013-09-01,2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,7.02,Code Geass: Hangyaku no Lelouch Recaps,Dec 2006 - Feb 2007,https://myanimelist.net/anime/2124/Code_Geass__Hangyaku_no_Lelouch_Recaps,Sunrise,"['Mecha', 'Military', 'School', 'Super Power']",['Action'],,Special ,2,36250 ,2006-12-01,2007-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,7.02,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,Apr 1994 - Apr 1994,https://myanimelist.net/anime/3745/Crayon_Shin-chan_Movie_02__Buriburi_Oukoku_no_Hihou,Shin-Ei Animation,['Not_available'],"['Action', 'Adventure', 'Comedy']",Seinen,Movie ,1,8428 ,1994-04-01,1994-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,7.02,Doraemon Movie 06: Nobita no Little Star Wars,Mar 1985 - Mar 1985,https://myanimelist.net/anime/2669/Doraemon_Movie_06__Nobita_no_Little_Star_Wars,add some,['Space'],['Fantasy'],,Movie ,1,6051 ,1985-03-01,1985-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4027,7.02,Doraemon Movie 35: Nobita no Space Heroes,Mar 2015 - Mar 2015,https://myanimelist.net/anime/25383/Doraemon_Movie_35__Nobita_no_Space_Heroes,Shin-Ei Animation,['Space'],['Comedy'],"Kids, Shounen",Movie ,1,4759 ,2015-03-01,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,7.02,Galaxy Angel,Apr 2001 - Sep 2001,https://myanimelist.net/anime/383/Galaxy_Angel,Madhouse,['Not_available'],"['Comedy', 'Sci-Fi']",,TV ,24,27892 ,2001-04-01,2001-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4029,7.02,Hayate no Gotoku! Cuties,Apr 2013 - Jul 2013,https://myanimelist.net/anime/16982/Hayate_no_Gotoku_Cuties,Manglobe,"['Harem', 'Parody']","['Comedy', 'Romance']",Shounen,TV ,12,43762 ,2013-04-01,2013-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4030,7.02,Hiatari Ryoukou!,Mar 1987 - Mar 1988,https://myanimelist.net/anime/729/Hiatari_Ryoukou,Group TAC,['School'],"['Comedy', 'Romance', 'Sports']",Shoujo,TV ,48,5031 ,1987-03-01,1988-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4031,7.02,Himouto! Umaru-chanS,Sep 2015 - Feb 2016,https://myanimelist.net/anime/31234/Himouto_Umaru-chanS,Doga Kobo,['Not_available'],['Comedy'],Seinen,Special ,12,76124 ,2015-09-01,2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,7.02,Huyao Xiao Hongniang: Jin Chenxi,Jun 2020 - Aug 2020,https://myanimelist.net/anime/42176/Huyao_Xiao_Hongniang__Jin_Chenxi,Haoliners Animation League,['Historical'],"['Comedy', 'Drama', 'Romance', 'Supernatural']",,ONA ,10,2538 ,2020-06-01,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4033,7.02,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,Apr 2007 - Apr 2007,https://myanimelist.net/anime/2132/Inukami_The_Movie__Tokumei_Reiteki_Sousakan_Karina_Shirou,Seven Arcs,['Not_available'],"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",,Movie ,1,16881 ,2007-04-01,2007-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
